11880,Librarian: Quest for the Spear, The (2004)
11881,Fay Grim (2006)
11882,Man from Planet X, The (1951)
11883,Zoo (2007)
11884,I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)
11885,Dragon Tiger Gate (Lung fu moon) (2006)
11886,Beauty in Trouble (Kráska v nesnázích) (2006)
11887,Eagle vs Shark (2007)
11888,88 Minutes (2008)
11889,Great War, The (Grande guerra, La) (1959)
11890,Breed, The (2006)
11891,Day Night Day Night (2006)
11892,Cashback (2006)
11893,Ocean's Thirteen (2007)
11894,Them (Ils) (2006)
11895,Flandres (Flanders) (2006)
11896,Ten Canoes (2006)
11897,Sheitan (2006)
11898,Sun Alley (Sonnenallee) (1999)
11899,Godzilla and Mothra: The Battle for Earth (Gojira vs. Mosura) (1992)
11900,Godzilla vs. Destroyah (Gojira vs. Desutoroiâ) (1995)
11901,Godzilla vs. King Ghidorah (Gojira vs. Kingu Gidorâ) (1991)
11902,Ghost Ship, The (1943)
11903,Experiment Perilous (1944)
11904,Go (2001)
11905,Alone with Her (2006)
11906,Hostel: Part II (2007)
11907,Remember the Night (1940)
11908,Paranoid Park (2007)
11909,Legend of Sleepy Hollow, The (1980)
11910,Starcrash (a.k.a. Star Crash) (1978)
11911,Surf's Up (2007)
11912,Fantastic Four: Rise of the Silver Surfer (2007)
11913,Nancy Drew (2007)
11914,Fido (2006)
11915,Iceberg, L' (2005)
11916,Who the #$&% is Jackson Pollock? (2006)
11917,Death Proof (2007)
11918,Robot Monster (1953)
11919,Rescue Dawn (2006)
11920,Blue Bird, The (1940)
11921,Wedding Night, The (1935)
11922,Amateurs, The (Moguls, The) (2005)
11923,TV Set, The (2006)
11924,Valet, The (La doublure) (2006)
11925,Dodge City (1939)
11926,Mistress of Spices, The (2005)
11927,Four Minutes (Vier Minuten) (2006)
11928,In Your Hands (Forbrydelser) (2004)
11929,Once You're Born You Can No Longer Hide (Quando sei nato non puoi più nasconderti) (2005)
11930,Night of the Generals, The (1967)
11931,Comedy of Power (Ivresse du pouvoir, L') (2006)
11932,Gui Si (Silk) (2006)
11933,Breaking News (Daai si gin) (2004)
11934,In Search of a Midnight Kiss (2007)
11935,Alice in Wonderland (1985)
11936,Mystery of Picasso, The (Le mystère Picasso) (1956)
11937,Exiled (Fong juk) (2006)
11938,Bring It On: All or Nothing (2006)
11939,Sybil (1976)
11940,David Holzman's Diary (1967)
11941,Journey to Italy (Viaggio in Italia) (Voyage to Italy) (Voyage in Italy) (1954)
11942,Swoon (1992)
11943,East Side Story (1997)
11944,Knock on Wood (1954)
11945,O.C. and Stiggs (1985)
11946,Homecoming, The (1973)
11947,Woman Chaser, The (1999)
11948,Uranus (1990)
11949,American Friends (1991)
11950,Within Our Gates (1920)
11951,Johnny Tremain (1957)
11952,Alan & Naomi (1992)
11953,Goal II: Living the Dream (2007)
11954,Cheech & Chong: Still Smokin' (1983)
11955,Putney Swope (1969)
11956,Power of Nightmares, The: The Rise of the Politics of Fear (2004)
11957,Trials of Darryl Hunt, The (2006)
11958,O Lucky Man! (1973)
11959,Sicko (2007)
11960,Popular Music (Populärmusik från Vittula) (2004)
11961,Awesome; I Fuckin Shot That! (2006)
11962,Tea and Sympathy (1956)
11963,Man in the Iron Mask, The (1939)
11964,Mighty Heart, A (2007)
11965,1408 (2007)
11966,Death at a Funeral (2007)
11967,Clubland (a.k.a. Introducing the Dwights) (2007)
11968,High Road to China (1983)
11969,Live Free or Die Hard (2007)
11970,License to Wed (2007)
11971,Evening (2007)
11972,Evan Almighty (2007)
11973,Transformers (2007)
11974,Captivity (2007)
11975,Harry Potter and the Order of the Phoenix (2007)
11976,I Now Pronounce You Chuck and Larry (2007)
11977,Bedtime Story (1964)
11978,McQ (1974)
11979,Mean Season, The (1985)
11980,Back In Action (1993)
11981,Heart of Dragon (Long de xin) (1985)
11982,Arn: The Knight Templar (Arn - Tempelriddaren) (2007)
11983,Driving Lessons (2006)
11984,First Snow (2006)
11985,Broken Arrow (1950)
11986,Last Time, The (2006)
11987,Re-cycle (Gwai wik) (2006)
11988,No Time For Sergeants (1958)
11989,Manufactured Landscapes (2006)
11990,Across the Universe (2007)
11991,Broken English (2007)
11992,Brand Upon the Brain! (2006)
11993,Boris and Natasha (1992)
11994,Sterile Cuckoo, The (1969)
11995,When the Wind Blows (1986)
11996,Dawn Patrol, The (Flight Commander) (1930)
11997,Lives of a Bengal Lancer, The (1935)
11998,Piano Tuner of Earthquakes, The (2005)
11999,Dog's Breakfast, A (2007)
12000,Dorian Blues (2004)
12001,Come Early Morning (2006)
12002,Hot Rod (2007)
12003,Stardust (2007)
12004,Murder Most Foul (1964)
12005,Who's Your Caddy? (2007)
12006,Skinwalkers (2007)
12007,Simpsons Movie, The (2007)
12008,I Know Who Killed Me (2007)
12009,No Reservations (2007)
12010,Underdog (2007)
12011,Charlie Bartlett (2007)
12012,Cantante, El (2007)
12013,Bourne Ultimatum, The (2007)
12014,Bratz: The Movie (2007)
12015,Cruel Story of Youth (Seishun zankoku monogatari) (1960)
12016,Sierra, La (2005)
12017,My Best Friend (Mon meilleur ami) (2006)
12018,You Kill Me (2007)
12019,Wild Tigers I Have Known (2006)
12020,Reincarnation (2005)
12021,China Blue (2005)
12022,Tell No One (Ne le dis à personne) (2006)
12023,Man's Job (Miehen työ) (2007)
12024,Morning Glory (1933)
12025,Czech Dream (Ceský sen) (2004)
12026,12:08 East of Bucharest (A fost sau n-a fost?) (2006)
12027,All the Way Boys (Più forte, ragazzi!) (1972)
12028,Teachers (1984)
12029,Jack the Giant Killer (1962)
12030,If I Were You (Se Eu Fosse Você) (2006)
12031,Manitou, The (1978)
12032,Miss Julie (1951)
12033,Superbad (2007)
12034,Arctic Tale (2007)
12035,Joshua (2007)
12036,Talk to Me (2007)
12037,Princesas (2005)
12038,Tripper, The (2006)
12039,Command Decision (1948)
12040,Cave of the Yellow Dog, The (2005)
12041,Abraham (1993)
12042,Young Lieutenant, The (Le petit lieutenant) (2005)
12043,Kill, Baby, Kill (Operazione paura) (1966)
12044,War Tapes, The (2006)
12045,Resurrecting the Champ (2007)
12046,American Pastime (2007)
12047,Brice Man, The (Brice de Nice) (2005)
12048,Molière (2007)
12049,Rush Hour 3 (2007)
12050,1991: The Year Punk Broke (1992)
12051,Last Legion, The (2007)
12052,Last Casino, The (2004)
12053,Lady Chatterley (2006)
12054,Under the Yum Yum Tree (1963)
12055,Balls of Fury (2007)
12056,Sydney White (2007)
12057,Kingdom, The (2007)
12058,Wind Chill (2007)
12059,Rocket Science (2007)
12060,TerrorStorm: A History of Government-Sponsored Terrorism (2006)
12061,Daddy Day Camp (2007)
12062,Invasion, The (2007)
12063,War (2007)
12064,Illegal Tender (2007)
12065,Nanny Diaries, The (2007)
12066,September Dawn (2007)
12067,Halloween (2007)
12068,Death Sentence (2007)
12069,2 Days in Paris (2007)
12070,Do You Like Hitchcock? (Ti piace Hitchcock?) (2005)
12071,Brighton Rock (1947)
12072,Keoma (1976)
12073,Face to Face (Faccia a faccia) (1967)
12074,Professional Gun, A (Mercenary, The) (Mercenario, Il) (1968)
12075,King of Kong, The (2007)
12076,Wool Cap, The (2004)
12077,Taxi 4 (2007)
12078,Behind the Mask: The Rise of Leslie Vernon (2006)
12079,Victory Through Air Power (1943)
12080,Brothers Solomon, The (2007)
12081,Bordertown (2006)
12082,Nines, The (2007)
12083,Die! Die! My Darling! (Fanatic) (1965)
12084,Hunting and Gathering (Ensemble, c'est tout) (2007)
12085,New Wave, A (2007)
12086,Good Night, The (2007)
12087,Watch Out, We're Mad (...Altrimenti ci arrabbiamo!) (1974)
12088,Stories of Lost Souls (2005)
12089,Planet Terror (2007)
12090,3:10 to Yuma (2007)
12091,Shoot 'Em Up (2007)
12092,Ten, The (2007)
12093,Evening with Kevin Smith, An (2002)
12094,Gotti (1996)
12095,Bitter Rice (Riso amaro) (1949)
12096,Fierce People (2005)
12097,Atonement (2007)
12098,Electroma (2006)
12099,My Winnipeg (2007)
12100,Requiem (2006)
12101,4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)
12102,No End in Sight (2007)
12103,Mercenary for Justice (2006)
12104,Far from the Madding Crowd (1967)
12105,Brave One, The (2007)
12106,In the Valley of Elah (2007)
12107,Paint It Yellow (Rang De Basanti) (2006)
12108,I Could Never Be Your Woman (2007)
12109,Design for Living (1933)
12110,December Boys (2007)
12111,Shanghai Kiss (2007)
12112,Hunting Party, The (2007)
12113,Eastern Promises (2007)
12114,Bubble, The (Ha-Buah) (2006)
12115,27 Missing Kisses (2000)
12116,Brooklyn Rules (2007)
12117,Unreasonable Man, An (2006)
12118,Vengeance is Mine (Fukushu suruwa wareniari) (1979)
12119,Tekkonkinkreet (Tekkon kinkurîto) (2006)
12120,In the Shadow of the Moon (2007)
12121,Stephanie Daley (2006)
12122,Love and Other Disasters (2006)
12123,Contractor, The (2007)
12124,Interview (2007)
12125,Cashback (2004)
12126,The Death and Life of Bobby Z (2007)
12127,Private Fears in Public Places (Coeurs) (2006)
12128,House of Bamboo (1955)
12129,Resident Evil: Extinction (2007)
12130,Mr. Woodcock (2007)
12131,Good Luck Chuck (2007)
12132,Into the Wild (2007)
12133,Game Plan, The (2007)
12134,Lust, Caution (Se, jie) (2007)
12135,Feast of Love (2007)
12136,Postal (2007)
12137,Seeker: The Dark Is Rising, The (2007)
12138,Heartbreak Kid, The (2007)
12139,Dan in Real Life (2007)
12140,Darjeeling Limited, The (2007)
12141,We Own the Night (2007)
12142,Elizabeth: The Golden Age (2007)
12143,Michael Clayton (2007)
12144,Sleuth (2007)
12145,Lars and the Real Girl (2007)
12146,30 Days of Night (2007)
12147,Rendition (2007)
12148,Things We Lost in the Fire (2007)
12149,Reservation Road (2007)
12150,Gone Baby Gone (2007)
12151,Comebacks, The (2007)
12152,Weirdsville (2007)
12153,Dog Problem, The (2006)
12154,Relative Strangers (2006)
12155,Alien Autopsy (2006)
12156,Straightheads (Closure) (2007)
12157,Climates (Iklimler) (2006)
12158,Assassination of Jesse James by the Coward Robert Ford, The (2007)
12159,Chronicle of a Summer (Chronique d'un été) (1961)
12160,Breaking Point, The (1950)
12161,Nanny, The (1965)
12162,10th & Wolf (2006)
12163,Beaufort (2007)
12164,Civic Duty (2006)
12165,Killing Floor, The (2007)
12166,Irina Palm (2007)
12167,I'm Reed Fish (2006)
12168,Between Heaven and Hell (1956)
12169,Final Season, The (2007)
12170,Persepolis (2007)
12171,Control (2007)
12172,Jane Austen Book Club, The (2007)
12173,And the Pursuit of Happiness (La poursuite du bonheur) (1986)
12174,Frostbitten (Frostbiten) (2006)
12175,Jonny Vang (2003)
12176,Graveyard of Honor (Shin jingi no hakaba) (2002)
12177,Wood & Stock: Sexo, Orégano e Rock'n'Roll (2006)
12178,Fugitive Pieces (2007)
12179,Outlaw (2007)
12180,Good Time Girls, The (Bonnes femmes, Les) (1960)
12181,Last Winter, The (2006)
12182,Silk (2007)
12183,Mary, Queen of Scots (1971)
12184,Can't Help Singing (1944)
12185,I Want Someone to Eat Cheese With (2006)
12186,Manufacturing Dissent (2007)
12187,Black Sheep (2006)
12188,Edge of Heaven, The (Auf der anderen Seite) (2007)
12189,Tyler Perry's Why Did I Get Married? (2007)
12190,Saw IV (2007)
12191,My Mom's New Boyfriend (2008)
12192,For the Bible Tells Me So (2007)
12193,Gemini (Sôseiji) (1999)
12194,Monster Walks, The (1932)
12195,Scum (1979)
12196,Return to the 36th Chamber (Shao Lin da peng da shi) (1980)
12197,Full of It (2007)
12198,Sea Wolf, The (1941)
12199,Valhalla (1986)
12200,City of Violence, The (Jjakpae) (2006)
12201,My Kid Could Paint That (2007)
12202,Amanece, que no es poco (1989)
12203,Secret Sunshine (Milyang) (2007)
12204,Reckless Moment, The (1949)
12205,Elite Squad (Tropa de Elite) (2007)
12206,Year My Parents Went on Vacation, The (O Ano em Que Meus Pais Saíram de Férias) (2006)
12207,King of California (2007)
12208,Martian Child (2007)
12209,Flight of the Living Dead (2007)
12210,Decoys (2004)
12211,Chilly Scenes of Winter (Head Over Heels) (1979)
12212,American Gangster (2007)
12213,Bee Movie (2007)
12214,Citizen Dog (Mah nakorn) (2004)
12215,Before the Devil Knows You're Dead (2007)
12216,Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)
12217,No Country for Old Men (2007)
12218,Ripley Under Ground (2005)
12219,Be Kind Rewind (2008)
12220,Itty Bitty Titty Committee (2007)
12221,Crazy Love (2007)
12222,Fugitive, The (1947)
12223,Azur & Asmar (Azur et Asmar) (2006)
12224,August Rush (2007)
12225,Space Is The Place (1974)
12226,Dawn Rider, The (1935)
12227,Desperate Hours, The (1955)
12228,You, the Living (Du levande) (2007)
12229,Man from Earth, The (2007)
12230,Hellfighters (1968)
12231,Lions For Lambs (2007)
12232,Fred Claus (2007)
12233,Beowulf (2007)
12234,Mr. Magorium's Wonder Emporium (2007)
12235,Love in the Time of Cholera (2007)
12236,Southland Tales (2006)
12237,Ever Since the World Ended (2001)
12238,American Soldier, The (Der amerikanische Soldat) (1970)
12239,Evening with Kevin Smith 2: Evening Harder, An (2006)
12240,Kansas City Confidential (1952)
12241,Harrison Bergeron (1995)
12242,Rails & Ties (2007)
12243,Darfur Now (2007)
12244,Heavens Fall (2006)
12245,I Served the King of England (Obsluhoval jsem anglického krále) (2006)
12246,Texas Terror (1935)
12247,Murder Party (2007)
12248,Smiley Face (2007)
12249,12 (2007)
12250,XXY (2007)
12251,Steel Helmet, The (1951)
12252,Endgame: Blueprint for Global Enslavement (2007)
12253,Blame it on Fidel! (La faute à Fidel!) (2006)
12254,Mist, The (2007)
12255,Enchanted (2007)
12256,Hitman (2007)
12257,This Christmas (2007)
12258,P2 (2007)
12259,Om Shanti Om (2007)
12260,Awake (2007)
12261,Golden Compass, The (2007)
12262,I Am Legend (2007)
12263,Alvin and the Chipmunks (2007)
12264,Futurama: Bender's Big Score (2007)
12265,Symbiopsychotaxiplasm: Take One (1968)
12266,Margot at the Wedding (2007)
12267,I'm Not There (2007)
12268,Beyond the Law (1993)
12269,Shepherd of the Hills, The (1941)
12270,As Far As My Feet Will Carry Me (So weit die Füße tragen) (2001)
12271,Savages, The (2007)
12272,Wrong Turn 2: Dead End (2007)
12273,Orphanage, The (Orfanato, El) (2007)
12274,That Hamilton Woman (1941)
12275,Juno (2007)
12276,Goodbye Bafana (Color of Freedom, The) (2007)
12277,Tokyo Twilight (Tôkyô boshoku) (1957)
12278,Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)
12279,My Blueberry Nights (2007)
12280,Swimming Pool, The (La piscine) (1969)
12281,Cake (2005)
12282,Day of the Dead 2: Contagium (2005)
12283,My Mother (Ma mère) (2004)
12284,Noise (2004)
12285,Party Monster (1998)
12286,Return to Sender (2004)
12287,Buy the Ticket, Take the Ride: Hunter S. Thompson on Film (2006)
12288,Starting Out in the Evening (2007)
12289,Redacted (2007)
12290,Suicide Killers (2006)
12291,Devil Came on Horseback, The (2007)
12292,All Passion Spent (1986)
12293,Treatment, The (2006)
12294,10 Questions for the Dalai Lama (2006)
12295,Helvetica (2007)
12296,Mary (2005)
12297,Journey from the Fall (2006)
12298,War on Democracy, The (2007)
12299,Bucket List, The (2007)
12300,Fall From Grace (2007)
12301,Between Two Worlds (1944)
12302,Kite Runner, The (2007)
12303,Sex and Fury (Furyô anego den: Inoshika Ochô) (1973)
12304,Regular Lovers (Amants réguliers, Les) (2005)
12305,Allegro (2005)
12306,Deaths of Ian Stone, The (2007)
12307,Commune (2005)
12308,Robin Hood (1922)
12309,Densha otoko (Train Man) (2005)
12310,Butterfly on a Wheel (Shattered) (2007)
12311,Seduced and Abandoned (Sedotta e abbandonata) (1964)
12312,Go-Getter, The (2007)
12313,Hamiltons, The (2006)
12314,Close My Eyes (1991)
12315,Flock, The (2007)
12316,Maidens' Conspiracy, The (Tirante el Blanco) (2006)
12317,Wristcutters: A Love Story (2006)
12318,Vitus (2006)
12319,Joe and Max (2002)
12320,Longford (2006)
12321,Big Bad Swim, The (2006)
12322,Sweeney Todd: The Demon Barber of Fleet Street (2007)
12323,National Treasure: Book of Secrets (2007)
12324,I Don't Want to Sleep Alone (Hei yan quan) (2006)
12325,There Will Be Blood (2007)
12326,W.R.: Mysteries of the Organism  (1971)
12327,Charlie Wilson's War (2007)
12328,Train Robbers, The (1973)
12329,AVPR: Aliens vs. Predator - Requiem (2007)
12330,Walk Hard: The Dewey Cox Story (2007)
12331,Pledge This! (2006)
12332,As You Like It (2006)
12333,Rabbit Without Ears (Keinohrhasen) (2007)
12334,Ricochet (1991)
12335,Drained (O cheiro do Ralo) (2006)
12336,Chicks with Sticks (2004)
12337,Great Debaters, The (2007)
12338,Mongolian Ping-Pong (Lü cao di) (2005)
12339,Dedication (2007)
12340,Water Horse: Legend of the Deep, The (2007)
12341,Battlestar Galactica: Razor (2007)
12342,Mission, The (Cheung fo) (1999)
12343,P.S. I Love You (2007)
12344,Perfect Holiday, The (2007)
12345,27 Dresses (2008)
12346,Savages (1972)
12347,The Mad Magician (1954)
12348,Nanking (2007)
12349,Pumpkin Eater, The (1964)
12350,Cosas que nunca te dije (Things I Never Told You) (1996)
12351,Killing Words (Palabras encadenadas) (2003)
12352,To the Left of the Father (Lavoura Arcaica) (2001)
12353,Santa Claus Conquers the Martians (1964)
12354,Two Sons of Francisco (2 Filhos de Francisco - A História de Zezé di Camargo & Luciano) (2005)
12355,Equinox Flower (Higanbana) (1958)
12356,Cassandra's Dream (2007)
12357,10.5: Apocalypse (2006)
12358,Mostly Unfabulous Social Life of Ethan Green, The (2005)
12359,Like Stars on Earth (Taare Zameen Par) (2007)
12360,Lemonade Joe (Limonádový Joe aneb Konská opera) (1964)
12361,D-War (Dragon Wars) (2007)
12362,LOL (2006)
12363,Band's Visit, The (Bikur Ha-Tizmoret) (2007)
12364,In Between Days (2006)
12365,[REC] (2007)
12366,.45 (2006)
12367,And Soon the Darkness (1970)
12368,God Save the King (2005)
12369,In the Name of the King: A Dungeon Siege Tale (2008)
12370,Flawless (2007)
12371,Live-In Maid (Cama adentro) (2004)
12372,Along the Ridge (Anche libero va bene) (2006)
12373,Cloverfield (2008)
12374,Mad Money (2008)
12375,Detonator, The (2006)
12376,Trade (2007)
12377,Cleaner (2007)
12378,Rachel, Rachel (1968)
12379,Hatchet (2006)
12380,Blonde Ambition (2007)
12381,Welcome to L.A. (1976)
12382,Timber Falls (2007)
12383,Sensation of Sight, The (2006)
12384,Arranged (2007)
12385,He Was a Quiet Man (2007)
12386,Viva Villa! (1934)
12387,Return of Doctor X, The (1939)
12388,Cheyenne Social Club, The (1970)
12389,Laugh, Clown, Laugh (1928)
12390,Iron Horse, The (1924)
12391,Just Pals (1920)
12392,3 Bad Men (1926)
12393,Heaven and Earth (Ten to Chi to) (1990)
12394,Cat Soup (Nekojiru-so) (2001)
12395,Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)
12396,Sex and Breakfast (2007)
12397,What? (Che?) (1972)
12398,One Missed Call (2008)
12399,First Sunday (2008)
12400,Untraceable (2008)
12401,Rambo (Rambo 4) (2008)
12402,How She Move (2007)
12403,Meet the Spartans (2008)
12404,Eye, The (2008)
12405,Strange Wilderness (2008)
12406,Over Her Dead Body (2008)
12407,Fallen Art (Sztuka spadania) (2004)
12408,Kings of the Road (Im Lauf der Zeit) (1976)
12409,Signal, The (2007)
12410,Hellboy II: The Golden Army (2008)
12411,Green Man, The (1956)
12412,Ira and Abby (2006)
12413,In Bruges (2008)
12414,Shoes of the Fisherman, The (1968)
12415,That Man from Rio (1964)
12416,Clean, Shaven (1993)
12417,À nos amours (1983)
12418,Thunder Rock (1942)
12419,Bamako (2006)
12420,World on a Wire (Welt am Draht) (1973)
12421,Bottom of the Sea, The (El fondo del mar) (2003)
12422,Cazuza - O Tempo Não Pára (2004)
12423,Future by Design (2006)
12424,Caramel (Sukkar banat) (2007)
12425,Poor Boy's Game (2007)
12426,Operation Homecoming: Writing the Wartime Experience (2007)
12427,Rise of the Footsoldier (2007)
12428,Joe Strummer: The Future Is Unwritten (2007)
12429,Canvas (2006)
12430,The Count of Monte Cristo (1934)
12431,Wedding Daze (2006)
12432,Prisoner of Shark Island, The (1936)
12433,Dark Angel (I Come in Peace) (1990)
12434,Teeth (2007)
12435,Crime Zone (1989)
12436,Visiting Hours (1982)
12437,Big Bang Love, Juvenile A (46-okunen no koi) (2006)
12438,Noriko's Dinner Table (Noriko no shokutaku) (2005)
12439,Welcome Home, Roscoe Jenkins (2008)
12440,Fool's Gold (2008)
12441,Great Lie, The (1941)
12442,Blue State (2007)
12443,U2 3D (2007)
12444,Deep Water (2006)
12445,Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)
12446,In Which We Serve (1942)
12447,Motel, The (2005)
12448,Hunger (Sult) (1966)
12449,Shout, The (1978)
12450,Jumper (2008)
12451,It's a Free World... (2007)
12452,Already Dead (2007)
12453,Definitely, Maybe (2008)
12454,I Live in Fear (Ikimono no kiroku) (1955)
12455,Four Sons (1928)
12456,Air I Breathe, The (2007)
12457,Hangman's House (1928)
12458,Street Thief (2006)
12459,10th Judicial Court: Judicial Hearings, The (10e chambre - Instants d'audience) (2004)
12460,Vantage Point (2008)
12461,Spiderwick Chronicles, The (2008)
12462,Step Up 2 the Streets (2008)
12463,Jodhaa Akbar (2008)
12464,Born Reckless (1930)
12465,Il Mare (Siworae) (2000)
12466,Up the River (1930)
12467,Great World of Sound (2007)
12468,Witless Protection (2008)
12469,Other Boleyn Girl, The (2008)
12470,Semi-Pro (2008)
12471,Run Fatboy Run (2007)
12472,Crying Out Love in the Center of the World (Sekai no chûshin de, ai o sakebu) (2004)
12473,Seas Beneath (1931)
12474,Please Vote for Me (2007)
12475,Taxi to the Dark Side (2007)
12476,Out of the Blue (Aramoana) (2006)
12477,Method, The (Método, El) (2005)
12478,Which Way Is Up? (1977)
12479,Grace Is Gone (2007)
12480,Marksman, The (2005)
12481,Gran Paradiso (2000)
12482,Keeper of the Flame (1942)
12483,Emperor Waltz, The (1948)
12484,Descent (2007)
12485,College Road Trip (2008)
12486,10,000 BC (2008)
12487,Bank Job, The (2008)
12488,Doomsday (2008)
12489,Horton Hears a Who! (2008)
12490,Funny Games U.S. (2007)
12491,Counterfeiters, The (Die Fälscher) (2007)
12492,Mongol (2007)
12493,War Dance (2007)
12494,Love Guru, The (2008)
12495,Pirates Who Don't Do Anything: A VeggieTales Movie, The (2008)
12496,Diary of the Dead (2007)
12497,Hallam Foe (Mister Foe) (2007)
12498,Penelope (2006)
12499,City of Men (Cidade dos Homens) (2007)
12500,Chicago 10 (2007)
12501,Romulus, My Father (2007)
12502,Woman in White, The (1948)
12503,Zeitgeist: The Movie (2007)
12504,Terkel in Trouble (Terkel i knibe) (2004)
12505,Jellyfish (Meduzot) (2007)
12506,Justice League: The New Frontier (2008)
12507,District, The (Nyócker!) (2004)
12508,Hottest State, The (2006)
12509,Then She Found Me (2007)
12510,Island, The (a.k.a. Naked Island) (Hadaka no shima) (1960)
12511,Heima (2007)
12512,What Just Happened (2008)
12513,Little Trip to Heaven, A (2005)
12514,Prince of Pennsylvania, The (1988)
12515,Downhill Racer (1969)
12516,Saving Sarah Cain (2007)
12517,Return of the Living Dead 3 (1993)
12518,Miss Pettigrew Lives for a Day (2008)
12519,Snow Angels (2007)
12520,Married Life (2007)
12521,Sun Valley Serenade (1941)
12522,Mala Noche (1985)
12523,On the Outs (2004)
12524,Stupid Boy (Garçon stupide) (2004)
12525,Class, The (Klass) (2007)
12526,Dark Knight, The (2008)
12527,Doctor Bull (1933)
12528,Made in U.S.A. (1966)
12529,Restless Natives (1985)
12530,Quiet City (2007)
12531,Phar Lap (1983)
12532,51 Birch Street (2005)
12533,Black Dawn (2005)
12534,Hammer, The (2007)
12535,Never Back Down (2008)
12536,Terror's Advocate (Avocat de la terreur, L') (2007)
12537,9 Star Hotel (Malon 9 Kochavim) (2007)
12538,Napoléon (1927)
12539,CJ7 (Cheung Gong 7 hou) (2008)
12540,Drillbit Taylor (2008)
12541,Dead Awake (2001)
12542,Under the Same Moon (Misma luna, La) (2007)
12543,Tropical Malady (Sud pralad) (2004)
12544,Slipstream (2007)
12545,Terror of Mechagodzilla (Mekagojira no gyakushu) (1975)
12546,Smiling Lieutenant, The (1931)
12547,Alatriste (2006)
12548,Joysticks (1983)
12549,Spirit Trap (2005)
12550,Promised Land (Ziemia Obiecana) (1975)
12551,Youth Without Youth (2007)
12552,21 (2008)
12553,Smart People (2008)
12554,Last Hangman, The (Pierrepoint) (2005)
12555,Hawk Is Dying, The (2006)
12556,Ball, The (Le bal) (1983)
12557,Gymnast, The (2006)
12558,Shepherd: Border Patrol, The (2008)
12559,Leatherheads (2008)
12560,Assembly (Ji jie hao) (2007)
12561,Why Not? (Eijanaika) (1981)
12562,Pirates (1986)
12563,Zebraman (2004)
12564,Marketa Lazarová (1967)
12565,Stop-Loss (2008)
12566,Shine a Light (2008)
12567,Dark Matter (2007)
12568,Business of Being Born, The (2008)
12569,Black Peter (Cerný Petr) (1964)
12570,Aerial, The (La antena) (2007)
12571,Chan Is Missing (1982)
12572,Close to Home (Karov La Bayit) (2005)
12573,White Palms (Fehér tenyér) (2006)
12574,Saawariya (2007)
12575,Julia (2008)
12576,I Always Wanted to Be a Gangster (J'ai toujours rêvé d'être un gangster) (2007)
12577,Just Anybody (Le premier venu) (2008)
12578,Pope's Toilet, The (El bano del Papa) (1998)
12579,Inside (À l'intérieur) (2007)
12580,Nim's Island (2008)
12581,Ruins, The (2008)
12582,Joy Division (2007)
12583,Send a Bullet (Manda Bala) (2007)
12584,Forgetting Sarah Marshall (2008)
12585,Sex and Death 101 (2007)
12586,Superhero Movie (2008)
12587,Street Kings (2008)
12588,Visitor, The (2007)
12589,Harold & Kumar Escape from Guantanamo Bay (2008)
12590,99 francs (2007)
12591,Private Property (Nue propriété) (2006)
12592,Speed Racer (2008)
12593,Gabriel (2007)
12594,Diminished Capacity (2008)
12595,Nathalie... (2003)
12596,Chapter 27 (2007)
12597,Thief Who Came to Dinner, The (1973)
12598,Forbidden Kingdom, The (2008)
12599,Where in the World Is Osama Bin Laden? (2008)
12600,Life Before Her Eyes, The (2007)
12601,Puff, Puff, Pass (2006)
12602,Pulp (1972)
12603,Virgin Territory (2007)
12604,Happy-Go-Lucky (2008)
12605,Religulous (2008)
12606,Outpost (2008)
12607,Are You Scared? (2006)
12608,Before Flying Back to Earth (Pries parskrendant i zeme) (2005)
12609,Bernard and Doris (2007)
12610,Son of Rambow (2007)
12611,Super High Me (2007)
12612,Black Friday (1940)
12613,Invisible Ray, The (1936)
12614,Murders in the Rue Morgue (1932)
12615,Killer Elite, The (1975)
12616,Tarzan Escapes (1936)
12617,Tarzan Finds a Son! (1939)
12618,Tarzan's Secret Treasure (1941)
12619,Tarzan's New York Adventure (1942)
12620,Viva Zapata! (1952)
12621,Antares (2004)
12622,Outsourced (2006)
12623,Deception (2008)
12624,Baby Mama (2008)
12625,Unknown Woman, The (La Sconosciuta) (2006)
12626,Delirious (2006)
12627,Klimt (2006)
12628,Expelled: No Intelligence Allowed (2008)
12629,Viva Cuba (2005)
12630,Prom Night (2008)
12631,White Massai, The (Weisse Massai, Die) (2005)
12632,Iron Man (2008)
12633,Possessed (Besat) (1999)
12634,Made of Honor (2008)
12635,Redbelt (2008)
12636,Mister Lonely (2007)
12637,Anamorph (2007)
12638,Bread, My Sweet, The (a.k.a. Wedding for Bella, A) (2001)
12639,Taken (2008)
12640,Hero Wanted (2008)
12641,Flight of the Red Balloon (Voyage du ballon rouge, Le) (2007)
12642,Fall, The (2006)
12643,Stargate: The Ark of Truth (2008)
12644,Walk All Over Me (2007)
12645,Blind Dating (2006)
